Owner,Account Name,Account Id,Control Name,Control ID,Severity,Failure Count,Sample Resources
John Chambers (Prof),AWS-LKC-BCP,610855324678,S3 - Buckets Encrypted with Customer-Provided CMKs,21499,Medium,16,"wsid-testinghelios-02ad722e1cc6409b89700ae66fbe90fb, helios-staging-v2, stg01helios-link-results"
John Chambers (Prof),AWS-LKC-BCP,610855324678,S3 - Transfer Acceleration,21502,Medium,16,"wsid-testinghelios-02ad722e1cc6409b89700ae66fbe90fb, helios-staging-v2, stg01helios-link-results"
John Chambers (Prof),AWS-LKC-BCP,610855324678,S3 - Bucket MFA Delete Enabled,21492,Medium,16,"wsid-testinghelios-02ad722e1cc6409b89700ae66fbe90fb, helios-staging-v2, stg01helios-link-results"
John Chambers (Prof),AWS-LKC-BCP,610855324678,S3 - Defined Amazon Macie Job,16028,Medium,16,"wsid-testinghelios-02ad722e1cc6409b89700ae66fbe90fb, helios-staging-v2, stg01helios-link-results"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,EC2 - Subnets should not automatically assign public IP addresses,21309,Medium,16,"subnet-0ebb4d7409aead15a, subnet-058c9cc58571da0da, subnet-0284f480be7f0cdb7"
John Chambers (Prof),AWS-LKC-BCP,610855324678,S3 - Buckets Lifecycle Configuration,21500,Medium,15,"wsid-testinghelios-02ad722e1cc6409b89700ae66fbe90fb, helios-staging-v2, stg01helios-link-results"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,CloudFormation - Enabled Termination Protection,21292,Medium,15,"StackSet-AWSControlTowerBP-BASELINE-CONFIG-2f37ad24-688f-4968-8f82-728433b81c2a, StackSet-StackSetVaultWorkload-39d8117e-424e-474b-a9ab-cf64968a6b83, StackSet-AwsAccountDiscoveryRole-92feb08c-5427-45b6-b7fe-39d8e92916a7"
John Chambers (Prof),AWS-LKC-BCP,610855324678,AWS S3 - Bucket Logging Enabled,67003,Medium,14,"wsid-testinghelios-02ad722e1cc6409b89700ae66fbe90fb, helios-staging-v2, stg01helios-link-results"
John Chambers (Prof),AWS-LKC-BCP,610855324678,S3 - Object Lock,21501,Medium,13,"wsid-testinghelios-02ad722e1cc6409b89700ae66fbe90fb, helios-staging-v2, stg01helios-link-results"
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,SecurityHub - Enabled,37236,Medium,13,"ap-southeast-1, us-west-2, ap-southeast-2"
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,Data Lifecycle Manager - Automate EBS Snapshot,37194,Medium,13,"ap-southeast-1, us-west-2, ap-southeast-2"
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,Inspector 2 - Not Enabled,37136,Medium,11,058264354166
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,Glue - Data Catalog Objects Encrypted,27135,Medium,11,"ca-central-1, ap-northeast-1, eu-north-1"
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,Glue - Data Catalog Connection Passwords Encryption,27136,Medium,11,"ca-central-1, ap-northeast-1, eu-north-1"
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,Glue - Encrypted with CMK,37203,Medium,11,"ca-central-1, ap-northeast-1, eu-north-1"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,Glue - Data Catalog Connection Passwords Encryption,27136,Medium,11,"eu-north-1, ca-central-1, sa-east-1"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,Networking - Disallowed Public Access to Any Port (Security Groups),21329,Medium,11,"default (sg-09e8cecdc0772537c), default (sg-03744835496170ef7), default (sg-0a069e7ae22388df6)"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,Glue - Data Catalog Objects Encrypted,27135,Medium,11,"eu-north-1, ca-central-1, sa-east-1"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,Glue - Encrypted with CMK,37203,Medium,11,"eu-north-1, ca-central-1, sa-east-1"
John Chambers (Prof),AWS-LKC-BCP,610855324678,Glue - Data Catalog Objects Encrypted,27135,Medium,10,"ca-central-1, ap-south-1, sa-east-1"
John Chambers (Prof),AWS-LKC-BCP,610855324678,S3 - Server Side Default Encryption,21496,Medium,10,"wsid-testinghelios-02ad722e1cc6409b89700ae66fbe90fb, ams-reporting-data-a610855324678-audit, ams-config-recorder-bucket-610855324678-audit"
John Chambers (Prof),AWS-LKC-BCP,610855324678,Glue - Encrypted with CMK,37203,Medium,10,"ca-central-1, ap-south-1, sa-east-1"
John Chambers (Prof),AWS-LKC-BCP,610855324678,Glue - Data Catalog Connection Passwords Encryption,27136,Medium,10,"ca-central-1, ap-south-1, sa-east-1"
John Chambers (Prof),AWS-LKC-Helios,710271910318,Lambda - Check Lambda Function URL Not in Use,21365,Medium,10,"aws-controltower-NotificationForwarder:$LATEST, staging-Helios-Appointment:$LATEST, staging-Helios-Report:$LATEST"
John Chambers (Prof),AWS-LKC-Helios,710271910318,Lambda - Cross Account Access,21350,Medium,10,"aws-controltower-NotificationForwarder:$LATEST, staging-Helios-Appointment:$LATEST, staging-Helios-Report:$LATEST"
John Chambers (Prof),AWS-LKC-Helios,710271910318,Lambda - Enable Code Signing,21366,Medium,10,"aws-controltower-NotificationForwarder:$LATEST, staging-Helios-Appointment:$LATEST, staging-Helios-Report:$LATEST"
John Chambers (Prof),AWS-LKC-Helios,710271910318,EC2 - Subnets should not automatically assign public IP addresses,21309,Medium,10,"subnet-08b7b60e31503cab2, subnet-062dff90cab6ab0b4, subnet-0ce326e6fa46af85a"
John Chambers (Prof),AWS-LKC-Helios,710271910318,Lambda - Tracing Enabled,21352,Medium,10,"aws-controltower-NotificationForwarder:$LATEST, staging-Helios-Appointment:$LATEST, staging-Helios-Report:$LATEST"
John Chambers (Prof),AWS-LKC-Helios,710271910318,Lambda - Enable Provisioned Concurrency,21347,Medium,10,"aws-controltower-NotificationForwarder:$LATEST, staging-Helios-Appointment:$LATEST, staging-Helios-Report:$LATEST"
John Chambers (Prof),AWS-LKC-Helios,710271910318,Lambda - Enable Enhanced Monitoring for Lambda Functions,21345,Medium,10,"aws-controltower-NotificationForwarder:$LATEST, staging-Helios-Appointment:$LATEST, staging-Helios-Report:$LATEST"
John Chambers (Prof),AWS-LKC-BCP,610855324678,SNS - Appropriate Subscribers,21371,Medium,9,"arn:aws:sns:us-west-1:610855324678:aws-controltower-SecurityNotifications:b8e09cd4-69bc-4b50-a160-44daf42d67f7, arn:aws:sns:ap-southeast-1:610855324678:MMS-Topic:e4f006ea-cd78-4327-89c9-3b19994f0bf2, arn:aws:sns:us-east-2:610855324678:aws-controltower-SecurityNotifications:37d7a0e8-8516-4b07-977a-ed7e86ba24a5"
John Chambers (Prof),AWS-LKC-BCP,610855324678,Inspector 2 - Not Enabled,37136,Medium,9,610855324678
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,Cloud Account - Identity Provider,27000,Medium,9,"aws-controltower-ReadOnlyExecutionRole, WA-Optimization-Data-Multi-Account-Role, AWSCloudFormationStackSetExecutionRole"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,Lambda - Cross Account Access,21350,Medium,9,"aws-controltower-NotificationForwarder:$LATEST, lamb-prod-download-portal-admin-popup-001:$LATEST, lamb-prod-download-portal-request-handler-001:$LATEST"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,Lambda - Check Lambda Function URL Not in Use,21365,Medium,9,"aws-controltower-NotificationForwarder:$LATEST, lamb-prod-download-portal-admin-popup-001:$LATEST, lamb-prod-download-portal-request-handler-001:$LATEST"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,Lambda - Enable Provisioned Concurrency,21347,Medium,9,"aws-controltower-NotificationForwarder:$LATEST, lamb-prod-download-portal-admin-popup-001:$LATEST, lamb-prod-download-portal-request-handler-001:$LATEST"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,Lambda - Enable Code Signing,21366,Medium,9,"aws-controltower-NotificationForwarder:$LATEST, lamb-prod-download-portal-admin-popup-001:$LATEST, lamb-prod-download-portal-request-handler-001:$LATEST"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,Lambda - Tracing Enabled,21352,Medium,9,"aws-controltower-NotificationForwarder:$LATEST, lamb-prod-download-portal-admin-popup-001:$LATEST, lamb-prod-download-portal-request-handler-001:$LATEST"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,Lambda - Function Uses Supported Runtime,21131,Medium,9,"aws-controltower-NotificationForwarder:$LATEST, lamb-prod-download-portal-admin-popup-001:$LATEST, lamb-prod-download-portal-request-handler-001:$LATEST"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,SecurityHub - Enabled,37236,Medium,9,"ap-northeast-3, ap-northeast-2, us-west-2"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,Data Lifecycle Manager - Automate EBS Snapshot,37194,Medium,9,"ap-northeast-3, ap-northeast-2, us-west-2"
John Chambers (Prof),AWS-LKC-BCP,610855324678,Data Lifecycle Manager - Automate EBS Snapshot,37194,Medium,8,"sa-east-1, ap-northeast-2, ap-south-1"
John Chambers (Prof),AWS-LKC-BCP,610855324678,SecurityHub - Enabled,37236,Medium,8,"sa-east-1, ap-northeast-2, ap-south-1"
John Chambers (Prof),AWS-LKC-BCP-PRD,682371128507,EC2 - Subnets should not automatically assign public IP addresses,21309,Medium,8,"subnet-0209874fe048c8723, subnet-01d7af57806ea3b2c, subnet-088adda6941852a49"
John Chambers (Prof),AWS-LKC-BCP-PRD,682371128507,Networking - Disallowed Public Access to Any Port (Security Groups),21329,Medium,8,"sfb02helios-sg-prod (sg-0dbce2de71ad4ef10), default (sg-04cdaaef4c369b144), k8s-elb-afdd8260f38de474e9628015c2b4372f (sg-094b5dcfe1fbe41c7)"
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,CloudFormation - Enabled Termination Protection,21292,Medium,8,"StackSet-AWSControlTowerBP-BASELINE-CONFIG-d53fe58e-f9aa-4258-a28a-49e05ce4eb6b, StackSet-AWSControlTowerBP-BASELINE-CONFIG-d5b6ef19-29cb-4d5b-b7bd-e94a9dd2144d, StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-f4c6d58b-06fa-401c-bd2e-465e88c2c4dd"
John Chambers (Prof),AWS-LKC-Helios,710271910318,SNS - Encrypted at Rest Using AWS KMS,21121,Medium,8,"arn:aws:sns:ap-east-1:710271910318:aws-controltower-SecurityNotifications, arn:aws:sns:ap-northeast-2:710271910318:aws-controltower-SecurityNotifications, arn:aws:sns:ap-southeast-2:710271910318:aws-controltower-SecurityNotifications"
John Chambers (Prof),AWS-LKC-Helios,710271910318,CloudFormation - Enabled Termination Protection,21292,Medium,8,"StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-16881eda-29d3-4c2e-b2c0-b95bf6914aa3, StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-93b70a2c-6fa6-4f23-8d17-2da258c618f6, StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-72c03d43-1a32-4638-a19b-5b384d48f595"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,Inspector 2 - Not Enabled,37136,Medium,8,851429954377
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,Networking - Default Security Groups Restrict All,16073,Medium,8,"default (sg-09e8cecdc0772537c), default (sg-03744835496170ef7), default (sg-0a069e7ae22388df6)"
John Chambers (Prof),AWS-LKC-BCP,610855324678,DataSync - Appropriate LogLevel configuration,27110,Medium,7,"task_bcftools-fixed_vcf-ALL-chr, s3-helios-staging-data_TO_PROD-efs-link, STG-efs-insight-ws-omop_TO_PRD-efs-link-shared-staging"
John Chambers (Prof),AWS-LKC-BCP-PRD,682371128507,Networking - Disallowed Public Access to Any Port (ACL),21328,Medium,7,"acl-05221e1e9dd85ae85, acl-08b2048e340850073, acl-0ef9d18bc5291d293"
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,Lambda - Cross Account Access,21350,Medium,7,aws-controltower-NotificationForwarder:$LATEST
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,Lambda - Check Lambda Function URL Not in Use,21365,Medium,7,aws-controltower-NotificationForwarder:$LATEST
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,Network without Traffic Logging (AWS),27165,Medium,7,"vpc-08a9d9ddf3693ffad, vpc-073e033bae49aeeda, vpc-0ba5966bfbe5848fb"
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,Lambda - Enable Code Signing,21366,Medium,7,aws-controltower-NotificationForwarder:$LATEST
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,Lambda - Enable Provisioned Concurrency,21347,Medium,7,aws-controltower-NotificationForwarder:$LATEST
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,Lambda - Function Uses Supported Runtime,21131,Medium,7,aws-controltower-NotificationForwarder:$LATEST
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,KMS - Cross Account Access,21452,Medium,7,"aaf02dfe-c4cc-4690-af54-fd09f81172e1, 75256245-bbe2-49e8-ac32-d2689948f95d, 52f8156a-dccd-4ba1-af5e-ab156bd3ce23"
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,Lambda - Tracing Enabled,21352,Medium,7,aws-controltower-NotificationForwarder:$LATEST
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,Lambda - Enable Enhanced Monitoring for Lambda Functions,21345,Medium,7,aws-controltower-NotificationForwarder:$LATEST
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,Logging - Enabled VPCs Flow Logs,16053,Medium,7,"vpc-08a9d9ddf3693ffad, vpc-073e033bae49aeeda, vpc-0ba5966bfbe5848fb"
John Chambers (Prof),AWS-LKC-Helios,710271910318,SecurityHub - Enabled,37236,Medium,7,"eu-central-1, ca-central-1, ap-northeast-1"
John Chambers (Prof),AWS-LKC-Helios,710271910318,Data Lifecycle Manager - Automate EBS Snapshot,37194,Medium,7,"eu-central-1, ca-central-1, ap-northeast-1"
John Chambers (Prof),AWS-LKC-Helios,710271910318,Glue - Data Catalog Connection Passwords Encryption,27136,Medium,7,"us-west-1, us-east-1, ap-northeast-3"
John Chambers (Prof),AWS-LKC-Helios,710271910318,Glue - Data Catalog Objects Encrypted,27135,Medium,7,"us-west-1, us-east-1, ap-northeast-3"
John Chambers (Prof),AWS-LKC-Helios,710271910318,Glue - Encrypted with CMK,37203,Medium,7,"us-west-1, us-east-1, ap-northeast-3"
John Chambers (Prof),AWS-LKC-Helios,710271910318,Cloud Account - Identity Provider,27000,Medium,7,"WA-Optimization-Data-Multi-Account-Role, sysdig-secure-posture-lihnqv, AwsAccountDiscoveryRole"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,KMS - Cross Account Access,21452,Medium,7,"299dfd0a-82ee-4bb3-a859-9713787ec26a, ca4f42e3-edfe-439c-b744-a12a4fde66e8, c0a136d3-1b8d-4082-8f7a-c0d7131b047c"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,Network without Traffic Logging (AWS),27165,Medium,7,"vpc-0bb2e18daea4004e1, vpc-0267e7bc37f7e621d, vpc-08f3aad6d5294bb2e"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,Logging - Enabled VPCs Flow Logs,16053,Medium,7,"vpc-0bb2e18daea4004e1, vpc-0267e7bc37f7e621d, vpc-08f3aad6d5294bb2e"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,Cloud Account - Identity Provider,27000,Medium,7,"stacksets-exec-34bb2fb56332dec09be921cd51578f4e, AWSCloudFormationStackSetExecutionRole, aws-controltower-AdministratorExecutionRole"
John Chambers (Prof),AWS-LKC-BCP,610855324678,Networking - Disallowed Public Access to Any Port (ACL),21328,Medium,6,"acl-005d2c86fde558c3f, acl-084f1e6e4174ffcaa, acl-02c3e313a44842a03"
John Chambers (Prof),AWS-LKC-BCP,610855324678,Config - Referencing Missing S3 Bucket,37210,Medium,6,aws-controltower-BaselineConfigDeliveryChannel
John Chambers (Prof),AWS-LKC-BCP,610855324678,SNS - Encrypted at Rest Using AWS KMS,21121,Medium,6,"arn:aws:sns:us-west-1:610855324678:aws-controltower-SecurityNotifications, arn:aws:sns:eu-north-1:610855324678:aws-controltower-SecurityNotifications, arn:aws:sns:us-east-2:610855324678:aws-controltower-SecurityNotifications"
John Chambers (Prof),AWS-LKC-BCP,610855324678,Cloud Account - Identity Provider,27000,Medium,6,"AwsAccountDiscoveryRole, ecr-migration, stacksets-exec-34bb2fb56332dec09be921cd51578f4e"
John Chambers (Prof),AWS-LKC-BCP,610855324678,Networking - Disallowed Public Access to Any Port (Security Groups),21329,Medium,6,"default (sg-055d4325afa436b0b), default (sg-0910358f78284d452), default (sg-071fd602b519faaf6)"
John Chambers (Prof),AWS-LKC-BCP-PRD,682371128507,CloudFormation - Enabled Termination Protection,21292,Medium,6,"StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-c85a0c2f-68d7-43ae-b838-fd6a4f039e2b, StackSet-sysdig-secure-organization-lihnqv-0fb45ed3-19cd-463e-be20-75fba541e34e, StackSet-AWSControlTowerBP-BASELINE-CONFIG-fe8849ed-5b2b-4ae9-9bb0-9bf90c3f7043"
John Chambers (Prof),AWS-LKC-BCP-PRD,682371128507,Inspector 2 - Not Enabled,37136,Medium,6,682371128507
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,CloudFormation - Stacks should have termination protection enabled,4231,Medium,6,"StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-c3a347f4-576a-47ce-a29b-11da38d41f16, StackSet-AWSControlTowerBP-BASELINE-CONFIG-d5b6ef19-29cb-4d5b-b7bd-e94a9dd2144d, StackSet-AWSControlTowerBP-BASELINE-CONFIG-00582167-3e83-480c-8879-ca33d53fc91d"
John Chambers (Prof),AWS-LKC-COLDDATA,58264354166,CloudFormation - Stacks should have associated service roles,4232,Medium,6,"StackSet-AWSControlTowerBP-BASELINE-CLOUDWATCH-c3a347f4-576a-47ce-a29b-11da38d41f16, StackSet-AWSControlTowerBP-BASELINE-CONFIG-d5b6ef19-29cb-4d5b-b7bd-e94a9dd2144d, StackSet-AWSControlTowerBP-BASELINE-CONFIG-00582167-3e83-480c-8879-ca33d53fc91d"
John Chambers (Prof),AWS-LKC-Helios,710271910318,Inspector 2 - Not Enabled,37136,Medium,6,710271910318
John Chambers (Prof),AWS-LKC-Helios,710271910318,Networking - Disallowed Public Access to Any Port (Security Groups),21329,Medium,6,"dev-sg (sg-0a12caa6e87dbefba), default (sg-0028dfc46a8a0111c), staging-ecs-sg (sg-069ae589a90004eba)"
John Chambers (Prof),AWS-LKC-Helios,710271910318,KMS - Cross Account Access,21452,Medium,6,"cb79da8c-cd6a-41d1-9d46-a7111b56930e, b5f2a79d-c962-413e-a78b-30698eb8545c, 505686df-ad49-4ff9-a286-e2047dab0d31"
John Chambers (Prof),AWS-LKC-Helios,710271910318,Lambda - Function Uses Supported Runtime,21131,Medium,6,"aws-controltower-NotificationForwarder:$LATEST, staging-start-rds:$LATEST, staging-stop-rds:$LATEST"
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,Lambda - Enable Enhanced Monitoring for Lambda Functions,21345,Medium,6,aws-controltower-NotificationForwarder:$LATEST
John Chambers (Prof),AWS-LKC-PRECISE-DATA,851429954377,Config - Referencing Missing S3 Bucket,37210,Medium,6,aws-controltower-BaselineConfigDeliveryChannel
John Chambers (Prof),AWS-LKC-BCP,610855324678,Networking - Default Security Groups Restrict All,16073,Medium,5,"default (sg-055d4325afa436b0b), default (sg-0910358f78284d452), default (sg-071fd602b519faaf6)"
John Chambers (Prof),AWS-LKC-BCP-PRD,682371128507,Lambda - Enable Code Signing,21366,Medium,5,aws-controltower-NotificationForwarder:$LATEST
John Chambers (Prof),AWS-LKC-BCP-PRD,682371128507,Glue - Encrypted with CMK,37203,Medium,5,"us-east-2, ca-central-1, ap-south-1"
John Chambers (Prof),AWS-LKC-BCP-PRD,682371128507,Glue - Data Catalog Objects Encrypted,27135,Medium,5,"us-east-2, ca-central-1, ap-south-1"
John Chambers (Prof),AWS-LKC-BCP-PRD,682371128507,Glue - Data Catalog Connection Passwords Encryption,27136,Medium,5,"us-east-2, ca-central-1, ap-south-1"
John Chambers (Prof),AWS-LKC-BCP-PRD,682371128507,Lambda - Cross Account Access,21350,Medium,5,aws-controltower-NotificationForwarder:$LATEST
John Chambers (Prof),AWS-LKC-BCP-PRD,682371128507,Lambda - Check Lambda Function URL Not in Use,21365,Medium,5,aws-controltower-NotificationForwarder:$LATEST
John Chambers (Prof),AWS-LKC-BCP-PRD,682371128507,Lambda - Enable Enhanced Monitoring for Lambda Functions,21345,Medium,5,aws-controltower-NotificationForwarder:$LATEST
